"","X","batting_team","velo","game","team_avg","game_diff","tv_provider"
"1",1,"Chicago Cubs",91.3739130434783,663178,88.6023410464028,2.77157199707551,"Local"
"2",2,"Milwaukee Brewers",89.9461538461538,663178,88.6465041131023,1.29964973305152,"Local"
"3",3,"Cleveland Guardians",88.3357142857143,662766,87.4553960764391,0.880318209275188,"Local"
"4",4,"Kansas City Royals",90.552380952381,662766,88.6473411570678,1.90503979531316,"Local"
"5",5,"Pittsburgh Pirates",82.0571428571429,662021,88.1787093297232,-6.12156647258026,"Local"
"6",6,"St. Louis Cardinals",88.8571428571429,662021,87.6113204929726,1.24582236417029,"Local"
"7",7,"New York Mets",82.748,662571,88.2921628813038,-5.54416288130382,"Local"
"8",8,"Washington Nationals",88.05,662571,87.1776225650982,0.87237743490175,"Local"
"9",9,"Atlanta Braves",93.3388888888889,661577,89.902094809833,3.43679407905589,"ESPN"
"10",10,"Cincinnati Reds",83.1695652173913,661577,87.8291722055408,-4.65960698814949,"ESPN"
"11",11,"Houston Astros",88.5541666666667,661042,88.7728280921226,-0.21866142545592,"Local"
"12",12,"Los Angeles Angels",86.45,661042,88.7450776389442,-2.29507763894418,"Local"
"13",13,"Arizona Diamondbacks",91.025,663418,88.1188788623215,2.90612113767847,"Local"
"14",14,"San Diego Padres",88.0458333333333,663418,87.7530734570588,0.292759876274488,"Local"
"15",15,"Boston Red Sox",85.8714285714286,661333,88.9910088456763,-3.11958027424774,"Local"
"16",16,"New York Yankees",93.116,661333,90.1797716542271,2.93622834577286,"Local"
"17",17,"Minnesota Twins",89.2391304347826,661750,89.7185025011873,-0.479372066404693,"Local"
"18",18,"Seattle Mariners",84.685,661750,87.7553787873181,-3.07037878731805,"Local"
"19",19,"Boston Red Sox",85.8714285714286,661333,88.9910088456763,-3.11958027424774,"Local"
"20",20,"New York Yankees",93.116,661333,90.1797716542271,2.93622834577286,"Local"
"21",21,"Chicago White Sox",94.758064516129,662888,88.9457272739417,5.81233724218733,"Local"
"22",22,"Detroit Tigers",92.7272727272727,662888,87.38664663204,5.34062609523272,"Local"
"23",23,"Oakland Athletics",88.2869565217391,661131,88.0397013552326,0.247255166506548,"Local"
"24",24,"Philadelphia Phillies",91.5730769230769,661131,89.0319565724385,2.54112035063835,"Local"
"25",25,"Baltimore Orioles",88.4526315789474,661918,88.7909675414808,-0.338335962533378,"Local"
"26",26,"Tampa Bay Rays",86.9391304347826,661918,89.0880962528633,-2.14896581808071,"Local"
"27",27,"Colorado Rockies",81.4272727272727,662933,87.3418701699949,-5.91459744272221,"Local"
"28",28,"Los Angeles Dodgers",90.496,662933,89.4577842612238,1.03821573877616,"Local"
"29",29,"Minnesota Twins",89.2391304347826,661750,89.7185025011873,-0.479372066404693,"Local"
"30",30,"Seattle Mariners",84.685,661750,87.7553787873181,-3.07037878731805,"Local"
"31",31,"Miami Marlins",84.1757575757576,662124,88.2246899350156,-4.04893235925805,"Local"
"32",32,"San Francisco Giants",91.864,662124,88.2224995096412,3.64150049035877,"Local"
"33",33,"New York Mets",91.3925925925926,662559,88.2921628813038,3.10042971128878,"Apple TV"
"34",34,"Washington Nationals",90.3,662559,87.1776225650982,3.12237743490175,"Apple TV"
"35",35,"Texas Rangers",89.7757575757576,661782,89.1728653403279,0.60289223542965,"Local"
"36",36,"Toronto Blue Jays",95.4458333333333,661782,90.2405645948016,5.2052687385317,"Local"
"37",37,"Atlanta Braves",90.5166666666667,661576,89.902094809833,0.614571856833678,"Local"
"38",38,"Cincinnati Reds",85.2461538461538,661576,87.8291722055408,-2.58301835938698,"Local"
"39",39,"Houston Astros",94.18125,661041,88.7728280921226,5.40842190787738,"Apple TV"
"40",40,"Los Angeles Angels",87.5181818181818,661041,88.7450776389442,-1.22689582076238,"Apple TV"
"41",41,"Arizona Diamondbacks",89.1095238095238,663417,88.1188788623215,0.990644947202256,"Local"
"42",42,"San Diego Padres",92.1347826086957,663417,87.7530734570588,4.38170915163688,"Local"
"43",43,"Chicago Cubs",90.2933333333333,663147,88.6023410464028,1.69099228693051,"Local"
"44",44,"Milwaukee Brewers",84.205,663147,88.6465041131023,-4.44150411310228,"Local"
"45",45,"Baltimore Orioles",93.5458333333333,661917,88.7909675414808,4.75486579185252,"Local"
"46",46,"Tampa Bay Rays",93.432,661917,89.0880962528633,4.34390374713669,"Local"
"47",47,"Chicago White Sox",96.1838709677419,662864,88.9457272739417,7.23814369380023,"Local"
"48",48,"Detroit Tigers",91.3684210526316,662864,87.38664663204,3.98177442059162,"Local"
"49",49,"Minnesota Twins",88.8764705882353,661756,89.7185025011873,-0.842031912951981,"Local"
"50",50,"Seattle Mariners",89.0285714285714,661756,87.7553787873181,1.27319264125335,"Local"
"51",51,"Pittsburgh Pirates",91.4206896551724,662020,88.1787093297232,3.24198032544923,"Local"
"52",52,"St. Louis Cardinals",83.1576923076923,662020,87.6113204929726,-4.45362818528031,"Local"
"53",53,"Chicago Cubs",92.9923076923077,663205,88.6023410464028,4.38996664590492,"Local"
"54",54,"Milwaukee Brewers",88.8888888888889,663205,88.6465041131023,0.242384775786618,"Local"
"55",55,"Texas Rangers",90.1206896551724,661803,89.1728653403279,0.947824314844453,"Local"
"56",56,"Toronto Blue Jays",89.5923076923077,661803,90.2405645948016,-0.648256902493898,"Local"
"57",57,"Oakland Athletics",87.6222222222222,661130,88.0397013552326,-0.417479133010346,"Local"
"58",58,"Philadelphia Phillies",90.4363636363636,661130,89.0319565724385,1.40440706392505,"Local"
"59",59,"Miami Marlins",83.65,662123,88.2246899350156,-4.57468993501564,"Local"
"60",60,"San Francisco Giants",92.7411764705882,662123,88.2224995096412,4.51867696094696,"Local"
"61",61,"Boston Red Sox",90.6380952380952,661332,88.9910088456763,1.64708639241887,"FS1"
"62",62,"New York Yankees",94.5727272727273,661332,90.1797716542271,4.39295561850017,"FS1"
"63",63,"Cleveland Guardians",87.6782608695652,662765,87.4553960764391,0.222864793126078,"Local"
"64",64,"Kansas City Royals",87.4965517241379,662765,88.6473411570678,-1.15078943292994,"Local"
"65",65,"New York Mets",89.4037037037037,662588,88.2921628813038,1.11154082239987,"Local"
"66",66,"Washington Nationals",84.0947368421053,662588,87.1776225650982,-3.08288572299294,"Local"
"67",67,"Atlanta Braves",92.5347826086957,661575,89.902094809833,2.63268779886269,"Local"
"68",68,"Cincinnati Reds",85.085,661575,87.8291722055408,-2.74417220554079,"Local"
"69",69,"Colorado Rockies",84.5,662931,87.3418701699949,-2.84187016999491,"Local"
"70",70,"Los Angeles Dodgers",87.064,662931,89.4577842612238,-2.39378426122384,"Local"
"71",71,"Arizona Diamondbacks",88.5666666666667,663404,88.1188788623215,0.447787804345168,"Local"
"72",72,"San Diego Padres",83.8677419354839,663404,87.7530734570588,-3.88533152157491,"Local"
"73",73,"Houston Astros",84.3583333333333,661040,88.7728280921226,-4.41449475878932,"Local"
"74",74,"Los Angeles Angels",93.49375,661040,88.7450776389442,4.74867236105582,"Local"
"75",75,"Oakland Athletics",89.6481481481482,661129,88.0397013552326,1.60844679291564,"Local"
"76",76,"Philadelphia Phillies",91.647619047619,661129,89.0319565724385,2.61566247518046,"Local"
"77",77,"Baltimore Orioles",85.7526315789474,661916,88.7909675414808,-3.03833596253338,"Local"
"78",78,"Tampa Bay Rays",94.896,661916,89.0880962528633,5.80790374713669,"Local"
"79",79,"Chicago White Sox",91.4264705882353,662887,88.9457272739417,2.48074331429363,"Local"
"80",80,"Detroit Tigers",91.34,662887,87.38664663204,3.95335336796002,"Local"
"81",81,"New York Mets",89.5652173913043,662570,88.2921628813038,1.27305451000048,"Local"
"82",82,"Washington Nationals",87.2130434782609,662570,87.1776225650982,0.0354209131626533,"Local"
"83",83,"Atlanta Braves",92.3217391304348,661573,89.902094809833,2.41964432060179,"Local"
"84",84,"Cincinnati Reds",83.9625,661573,87.8291722055408,-3.86667220554078,"Local"
"85",85,"Texas Rangers",94.6214285714286,661802,89.1728653403279,5.44856323110065,"Local"
"86",86,"Toronto Blue Jays",91.9714285714286,661802,90.2405645948016,1.73086397662701,"Local"
"87",87,"Cleveland Guardians",90.9842105263158,662755,87.4553960764391,3.52881444987669,"Local"
"88",88,"Kansas City Royals",91.0111111111111,662755,88.6473411570678,2.36376995404326,"Local"
"89",89,"Minnesota Twins",95.55,661738,89.7185025011873,5.83149749881271,"Local"
"90",90,"Seattle Mariners",84.76,661738,87.7553787873181,-2.99537878731805,"Local"
"91",91,"Pittsburgh Pirates",91.7548387096774,662019,88.1787093297232,3.57612937995424,"Local"
"92",92,"St. Louis Cardinals",89.7035714285714,662019,87.6113204929726,2.09225093559878,"Local"
"93",93,"Chicago Cubs",87.2529411764706,663204,88.6023410464028,-1.34939986993218,"Local"
"94",94,"Milwaukee Brewers",94.395652173913,663204,88.6465041131023,5.74914806081073,"Local"
"95",95,"Colorado Rockies",90.6034482758621,662934,87.3418701699949,3.2615781058672,"Local"
"96",96,"Los Angeles Dodgers",85.2107142857143,662934,89.4577842612238,-4.24706997550953,"Local"
"97",97,"Miami Marlins",92.3307692307692,662122,88.2246899350156,4.10607929575356,"Local"
"98",98,"San Francisco Giants",86.344,662122,88.2224995096412,-1.87849950964124,"Local"
"99",99,"Houston Astros",87.6964285714286,661039,88.7728280921226,-1.07639952069403,"Local"
"100",100,"Los Angeles Angels",89.556,661039,88.7450776389442,0.810922361055816,"Local"
"101",101,"Arizona Diamondbacks",88.65,663395,88.1188788623215,0.531121137678468,"Local"
"102",102,"San Diego Padres",92.1041666666667,663395,87.7530734570588,4.35109320960788,"Local"
"103",103,"Boston Red Sox",87.6958333333333,661316,88.9910088456763,-1.29517551234304,"ESPN"
"104",104,"New York Yankees",94.5111111111111,661316,90.1797716542271,4.33133945688397,"ESPN"
"105",105,"Cleveland Guardians",85.741935483871,662754,87.4553960764391,-1.71346059256811,"Local"
"106",106,"Kansas City Royals",91.3444444444444,662754,88.6473411570678,2.69710328737656,"Local"
"107",107,"Baltimore Orioles",87.704347826087,663403,88.7909675414808,-1.08661971539378,"Local"
"108",108,"Milwaukee Brewers",87.4260869565217,663403,88.6465041131023,-1.22041715658058,"Local"
"109",109,"Colorado Rockies",90.8064516129032,662042,87.3418701699949,3.4645814429083,"Local"
"110",110,"Texas Rangers",87.0428571428571,662042,89.1728653403279,-2.13000819747084,"Local"
"111",111,"Boston Red Sox",90.4346153846154,662863,88.9910088456763,1.44360653893906,"Local"
"112",112,"Detroit Tigers",88.9952380952381,662863,87.38664663204,1.60859146319811,"Local"
"113",113,"Oakland Athletics",88.7363636363636,661915,88.0397013552326,0.696662281131054,"Local"
"114",114,"Tampa Bay Rays",93.0909090909091,661915,89.0880962528633,4.00281283804578,"Local"
"115",115,"New York Mets",85.037037037037,661637,88.2921628813038,-3.25512584426683,"FS1"
"116",116,"Philadelphia Phillies",87.4047619047619,661637,89.0319565724385,-1.62719466767665,"FS1"
"117",117,"New York Yankees",89.58,661315,90.1797716542271,-0.599771654227141,"Local"
"118",118,"Toronto Blue Jays",90.2296296296296,661315,90.2405645948016,-0.0109349651719981,"Local"
"119",119,"Atlanta Braves",87.3913043478261,661572,89.902094809833,-2.51079046200692,"Local"
"120",120,"Washington Nationals",88.484375,661572,87.1776225650982,1.30675243490175,"Local"
"121",121,"Minnesota Twins",91.8958333333333,661754,89.7185025011873,2.17733083214601,"Local"
"122",122,"Seattle Mariners",81.85,661754,87.7553787873181,-5.90537878731806,"Local"
"123",123,"Los Angeles Angels",92.395652173913,661036,88.7450776389442,3.65057453496883,"Local"
"124",124,"Miami Marlins",90.2368421052632,661036,88.2246899350156,2.01215217024755,"Local"
"125",125,"San Diego Padres",85.9208333333333,662116,87.7530734570588,-1.83224012372551,"Local"
"126",126,"San Francisco Giants",91.3,662116,88.2224995096412,3.07750049035876,"Local"
"127",127,"Boston Red Sox",87.0535714285714,662862,88.9910088456763,-1.93743741710493,"Local"
"128",128,"Detroit Tigers",87.576,662862,87.38664663204,0.18935336796001,"Local"
"129",129,"Cincinnati Reds",88.7238095238095,663088,87.8291722055408,0.894637318268721,"Local"
"130",130,"Cleveland Guardians",87.875,663088,87.4553960764391,0.419603923560885,"Local"
"131",131,"Chicago White Sox",91.7476190476191,661538,88.9457272739417,2.80189177367743,"Local"
"132",132,"Seattle Mariners",91.2291666666667,661538,87.7553787873181,3.47378787934865,"Local"
"133",133,"Chicago Cubs",88.5,662318,88.6023410464028,-0.102341046402785,"Local"
"134",134,"Pittsburgh Pirates",78.95,662318,88.1787093297232,-9.22870932972316,"Local"
"135",135,"Oakland Athletics",88.462962962963,661944,88.0397013552326,0.423261607730453,"Local"
"136",136,"Tampa Bay Rays",95.0625,661944,89.0880962528633,5.97440374713669,"Local"
"137",137,"New York Mets",84.0904761904762,661636,88.2921628813038,-4.20168669082763,"Local"
"138",138,"Philadelphia Phillies",90.9842105263158,661636,89.0319565724385,1.95225395387726,"Local"
"139",139,"New York Yankees",95.1791666666667,661314,90.1797716542271,4.99939501243956,"Local"
"140",140,"Toronto Blue Jays",86.5913043478261,661314,90.2405645948016,-3.6492602469755,"Local"
"141",141,"Baltimore Orioles",89.715,663295,88.7909675414808,0.924032458519221,"Local"
"142",142,"Milwaukee Brewers",87.8064516129032,663295,88.6465041131023,-0.840052500199079,"Local"
"143",143,"Los Angeles Angels",92.3571428571429,661038,88.7450776389442,3.61206521819872,"Local"
"144",144,"Miami Marlins",85.1565217391304,661038,88.2246899350156,-3.06816819588525,"Local"
"145",145,"Atlanta Braves",91.6323529411765,661571,89.902094809833,1.73025813134349,"Local"
"146",146,"Washington Nationals",89.6230769230769,661571,87.1776225650982,2.44545435797865,"Local"
"147",147,"Los Angeles Dodgers",93.9384615384615,661753,89.4577842612238,4.48067727723766,"Local"
"148",148,"Minnesota Twins",86.1791666666667,661753,89.7185025011873,-3.53933583452059,"Local"
"149",149,"Kansas City Royals",87.4071428571429,662017,88.6473411570678,-1.24019829992494,"Local"
"150",150,"St. Louis Cardinals",94.232,662017,87.6113204929726,6.62067950702739,"Local"
"151",151,"Colorado Rockies",86.7791666666667,661995,87.3418701699949,-0.562703503328208,"Local"
"152",152,"Texas Rangers",89.86,661995,89.1728653403279,0.687134659672054,"Local"
"153",153,"Arizona Diamondbacks",91.2695652173913,663411,88.1188788623215,3.15068635506977,"Local"
"154",154,"Houston Astros",88.9125,663411,88.7728280921226,0.139671907877371,"Local"
"155",155,"San Diego Padres",88.775,662104,87.7530734570588,1.02192654294119,"Local"
"156",156,"San Francisco Giants",94.8384615384615,662104,88.2224995096412,6.61596202882026,"Local"
"157",157,"Atlanta Braves",94.9315789473684,661570,89.902094809833,5.02948413753538,"Local"
"158",158,"Washington Nationals",86.6083333333333,661570,87.1776225650982,-0.569289231764941,"Local"
"159",159,"Cincinnati Reds",84.9428571428572,663117,87.8291722055408,-2.88631506268358,"Local"
"160",160,"Cleveland Guardians",84.5833333333333,663117,87.4553960764391,-2.87206274310581,"Local"
"161",161,"Chicago Cubs",88.195652173913,662317,88.6023410464028,-0.406688872489781,"Local"
"162",162,"Pittsburgh Pirates",90.8190476190476,662317,88.1787093297232,2.64033828932443,"Local"
"163",163,"New York Mets",91.5208333333333,661643,88.2921628813038,3.22867045202948,"Local"
"164",164,"Philadelphia Phillies",86.0333333333333,661643,89.0319565724385,-2.99862323910524,"Local"
"165",165,"Boston Red Sox",92.7677419354839,662885,88.9910088456763,3.77673308980756,"Local"
"166",166,"Detroit Tigers",92.6153846153846,662885,87.38664663204,5.22873798334462,"Local"
"167",167,"Los Angeles Dodgers",88.31875,661734,89.4577842612238,-1.13903426122384,"Local"
"168",168,"Minnesota Twins",84.3357142857143,661734,89.7185025011873,-5.38278821547298,"Local"
"169",169,"Arizona Diamondbacks",88.7238095238095,663341,88.1188788623215,0.60493066148797,"Local"
"170",170,"Houston Astros",87.6821428571429,663341,88.7728280921226,-1.09068523497972,"Local"
"171",171,"San Diego Padres",87.0347826086957,662115,87.7530734570588,-0.718290848363111,"Local"
"172",172,"San Francisco Giants",87.4375,662115,88.2224995096412,-0.784999509641239,"Local"
"173",173,"Oakland Athletics",87.2888888888889,661943,88.0397013552326,-0.750812466343646,"Local"
"174",174,"Tampa Bay Rays",85.7035714285714,661943,89.0880962528633,-3.38452482429192,"Local"
"175",175,"New York Yankees",95.6461538461539,661313,90.1797716542271,5.46638219192675,"Local"
"176",176,"Toronto Blue Jays",91.0185185185185,661313,90.2405645948016,0.777953923716908,"Local"
"177",177,"Baltimore Orioles",86.835,663433,88.7909675414808,-1.95596754148079,"Local"
"178",178,"Milwaukee Brewers",84.6814814814815,663433,88.6465041131023,-3.96502263162078,"Local"
"179",179,"Chicago White Sox",96.3,661530,88.9457272739417,7.35427272605833,"Local"
"180",180,"Seattle Mariners",82.9434782608696,661530,87.7553787873181,-4.81190052644845,"Local"
"181",181,"Oakland Athletics",88.5136363636364,661942,88.0397013552326,0.473935008403842,"Local"
"182",182,"Tampa Bay Rays",85.9827586206897,661942,89.0880962528633,-3.10533763217362,"Local"
"183",183,"Chicago White Sox",85.7695652173913,661529,88.9457272739417,-3.17616205655037,"Local"
"184",184,"Seattle Mariners",80.5615384615385,661529,87.7553787873181,-7.19384032577955,"Local"
"185",185,"Milwaukee Brewers",89.5181818181818,661292,88.6465041131023,0.87167770507952,"Local"
"186",186,"St. Louis Cardinals",81.0307692307692,661292,87.6113204929726,-6.58055126220341,"Local"
"187",187,"Pittsburgh Pirates",89.7230769230769,662307,88.1787093297232,1.54436759335374,"Local"
"188",188,"Washington Nationals",85.9333333333333,662307,87.1776225650982,-1.24428923176495,"Local"
"189",189,"Miami Marlins",86.0619047619048,661418,88.2246899350156,-2.16278517311085,"Local"
"190",190,"Philadelphia Phillies",85.0551724137931,661418,89.0319565724385,-3.97678415864544,"Local"
"191",191,"New York Yankees",93.075,661312,90.1797716542271,2.89522834577286,"Local"
"192",192,"Toronto Blue Jays",85.15,661312,90.2405645948016,-5.09056459480159,"Local"
"193",193,"Los Angeles Angels",91.6875,661993,88.7450776389442,2.94242236105582,"Local"
"194",194,"Texas Rangers",86.640625,661993,89.1728653403279,-2.53224034032795,"Local"
"195",195,"Detroit Tigers",89.4777777777778,662702,87.38664663204,2.09113114573782,"Local"
"196",196,"Kansas City Royals",85.037037037037,662702,88.6473411570678,-3.61030412003085,"Local"
"197",197,"Atlanta Braves",87.2695652173913,662237,89.902094809833,-2.63252959244171,"Local"
"198",198,"San Diego Padres",87.2085714285714,662237,87.7530734570588,-0.544502028487415,"Local"
"199",199,"Chicago Cubs",87.6275862068966,662950,88.6023410464028,-0.97475483950619,"Local"
"200",200,"Colorado Rockies",86.6448275862069,662950,87.3418701699949,-0.697042583788004,"Local"
"201",201,"Cincinnati Reds",85.9461538461538,662627,87.8291722055408,-1.88301835938698,"Local"
"202",202,"Los Angeles Dodgers",87.5413793103448,662627,89.4577842612238,-1.91640495087904,"Local"
"203",203,"Arizona Diamondbacks",86.1555555555556,662485,88.1188788623215,-1.96332330676594,"Local"
"204",204,"New York Mets",87.62,662485,88.2921628813038,-0.672162881303819,"Local"
"205",205,"Boston Red Sox",87.665,663265,88.9910088456763,-1.32600884567633,"Local"
"206",206,"Minnesota Twins",94.1809523809524,663265,89.7185025011873,4.46244987976512,"Local"
"207",207,"Pittsburgh Pirates",85.7681818181818,662291,88.1787093297232,-2.41052751154136,"Local"
"208",208,"Washington Nationals",86.67,662291,87.1776225650982,-0.507622565098245,"Local"
"209",209,"Miami Marlins",93.2615384615385,661417,88.2246899350156,5.03684852652286,"Local"
"210",210,"Philadelphia Phillies",86.7964285714286,661417,89.0319565724385,-2.23552800100994,"Local"
"211",211,"Baltimore Orioles",90.0962962962963,663357,88.7909675414808,1.30532875481552,"Local"
"212",212,"New York Yankees",82.6791666666667,663357,90.1797716542271,-7.50060498756044,"Local"
"213",213,"Oakland Athletics",88.1318181818182,661792,88.0397013552326,0.0921168265856522,"Local"
"214",214,"Toronto Blue Jays",89.1259259259259,661792,90.2405645948016,-1.1146386688757,"Local"
"215",215,"Cleveland Guardians",85.4736842105263,663136,87.4553960764391,-1.98171186591281,"Local"
"216",216,"San Francisco Giants",93.4407407407407,663136,88.2224995096412,5.21824123109946,"Local"
"217",217,"Chicago White Sox",89.5166666666667,661528,88.9457272739417,0.570939392725023,"Apple TV"
"218",218,"Tampa Bay Rays",82.6105263157895,661528,89.0880962528633,-6.47756993707381,"Apple TV"
"219",219,"Los Angeles Angels",92.356,662014,88.7450776389442,3.61092236105581,"Local"
"220",220,"Texas Rangers",87.992,662014,89.1728653403279,-1.18086534032794,"Local"
"221",221,"Detroit Tigers",86.5086956521739,662701,87.38664663204,-0.877950979866085,"Local"
"222",222,"Kansas City Royals",87.4636363636364,662701,88.6473411570678,-1.18370479343145,"Local"
"223",223,"Milwaukee Brewers",87.372,661267,88.6465041131023,-1.27450411310228,"Local"
"224",224,"St. Louis Cardinals",86.3090909090909,661267,87.6113204929726,-1.30222958388171,"Local"
"225",225,"Chicago Cubs",91.8129032258065,662960,88.6023410464028,3.21056217940371,"Local"
"226",226,"Colorado Rockies",91,662960,87.3418701699949,3.65812983000509,"Local"
"227",227,"Atlanta Braves",90.5461538461538,662236,89.902094809833,0.644059036320783,"Local"
"228",228,"San Diego Padres",88.3352941176471,662236,87.7530734570588,0.582220660588277,"Local"
"229",229,"Houston Astros",88.2714285714286,662192,88.7728280921226,-0.501399520694022,"Local"
"230",230,"Seattle Mariners",89.3466666666667,662192,87.7553787873181,1.59128787934866,"Local"
"231",231,"Cincinnati Reds",82.6538461538462,662620,87.8291722055408,-5.17532605169458,"Apple TV"
"232",232,"Los Angeles Dodgers",89.3454545454545,662620,89.4577842612238,-0.112329715769334,"Apple TV"
"233",233,"Arizona Diamondbacks",89.5,662626,88.1188788623215,1.38112113767846,"Local"
"234",234,"New York Mets",85.1833333333333,662626,88.2921628813038,-3.10882954797053,"Local"
"235",235,"Chicago White Sox",91.85,661527,88.9457272739417,2.90427272605832,"Local"
"236",236,"Tampa Bay Rays",90.2578947368421,661527,89.0880962528633,1.16979848397879,"Local"
"237",237,"Oakland Athletics",88.4464285714286,661759,88.0397013552326,0.406727216196046,"Local"
"238",238,"Toronto Blue Jays",87.424,661759,90.2405645948016,-2.81656459480159,"Local"
"239",239,"Atlanta Braves",89.2678571428571,662235,89.902094809833,-0.63423766697592,"FS1"
"240",240,"San Diego Padres",89,662235,87.7530734570588,1.24692654294118,"FS1"
"241",241,"Detroit Tigers",86.1105263157895,662798,87.38664663204,-1.27612031625048,"Local"
"242",242,"Kansas City Royals",87.192,662798,88.6473411570678,-1.45534115706785,"Local"
"243",243,"Boston Red Sox",87.32,663238,88.9910088456763,-1.67100884567634,"Local"
"244",244,"Minnesota Twins",92.6157894736842,663238,89.7185025011873,2.89728697249691,"Local"
"245",245,"Cleveland Guardians",92.1925925925926,663076,87.4553960764391,4.73719651615349,"Local"
"246",246,"San Francisco Giants",87.6416666666667,663076,88.2224995096412,-0.580832842974544,"Local"
"247",247,"Miami Marlins",88.552,661416,88.2246899350156,0.32731006498436,"Local"
"248",248,"Philadelphia Phillies",93.7814814814815,661416,89.0319565724385,4.74952490904296,"Local"
"249",249,"Pittsburgh Pirates",89.1807692307692,662290,88.1787093297232,1.00205990104604,"Local"
"250",250,"Washington Nationals",87.053125,662290,87.1776225650982,-0.124497565098252,"Local"
"251",251,"Los Angeles Angels",91.4172413793103,661981,88.7450776389442,2.67216374036612,"Local"
"252",252,"Texas Rangers",88.0666666666667,661981,89.1728653403279,-1.10619867366124,"Local"
"253",253,"Baltimore Orioles",91.1807692307692,663266,88.7909675414808,2.38980168928842,"Local"
"254",254,"New York Yankees",90.275,663266,90.1797716542271,0.0952283457728669,"Local"
"255",255,"Milwaukee Brewers",90.7333333333333,661335,88.6465041131023,2.08682922023102,"Local"
"256",256,"St. Louis Cardinals",86.9107142857143,661335,87.6113204929726,-0.700606207258303,"Local"
"257",257,"Chicago Cubs",90.25625,662966,88.6023410464028,1.65390895359721,"Local"
"258",258,"Colorado Rockies",91.7285714285714,662966,87.3418701699949,4.38670125857649,"Local"
"259",259,"Houston Astros",92.7571428571429,662206,88.7728280921226,3.98431476502027,"Local"
"260",260,"Seattle Mariners",88.415,662206,87.7553787873181,0.659621212681955,"Local"
"261",261,"Cincinnati Reds",87.8888888888889,662619,87.8291722055408,0.059716683348114,"Local"
"262",262,"Los Angeles Dodgers",89.8666666666667,662619,89.4577842612238,0.408882405442867,"Local"
"263",263,"Baltimore Orioles",87.5705882352941,663365,88.7909675414808,-1.22037930618669,"Local"
"264",264,"New York Yankees",89.91,663365,90.1797716542271,-0.269771654227142,"Local"
"265",265,"Pittsburgh Pirates",89.1782608695652,662294,88.1787093297232,0.999551539842031,"Local"
"266",266,"Washington Nationals",86.5555555555556,662294,87.1776225650982,-0.622067009542647,"Local"
"267",267,"Boston Red Sox",92.1866666666667,663308,88.9910088456763,3.19565782099036,"Local"
"268",268,"Minnesota Twins",88.2105263157895,663308,89.7185025011873,-1.50797618539779,"Local"
"269",269,"Oakland Athletics",89.4416666666667,661804,88.0397013552326,1.40196531143415,"Local"
"270",270,"Toronto Blue Jays",92.552,661804,90.2405645948016,2.31143540519841,"Local"
"271",271,"Arizona Diamondbacks",88.0318181818182,662625,88.1188788623215,-0.0870606805033418,"Local"
"272",272,"New York Mets",85.0107142857143,662625,88.2921628813038,-3.28144859558952,"Local"
"273",273,"Cleveland Guardians",90.436,663132,87.4553960764391,2.98060392356089,"Local"
"274",274,"San Francisco Giants",89.5607142857143,663132,88.2224995096412,1.33821477607306,"Local"
"275",275,"Miami Marlins",82.9137931034483,661415,88.2246899350156,-5.31089683156735,"Local"
"276",276,"Philadelphia Phillies",85.4666666666667,661415,89.0319565724385,-3.56528990577185,"Local"
"277",277,"Chicago White Sox",88.21,661462,88.9457272739417,-0.735727273941677,"Local"
"278",278,"Tampa Bay Rays",90.64,661462,89.0880962528633,1.55190374713669,"Local"
"279",279,"Milwaukee Brewers",87.9291666666667,661226,88.6465041131023,-0.717337446435579,"Local"
"280",280,"St. Louis Cardinals",84.5772727272727,661226,87.6113204929726,-3.03404776569991,"Local"
"281",281,"Los Angeles Angels",85.0346153846154,662038,88.7450776389442,-3.71046225432877,"Local"
"282",282,"Texas Rangers",94.004347826087,662038,89.1728653403279,4.83148248575905,"Local"
"283",283,"Chicago Cubs",89.59375,662930,88.6023410464028,0.991408953597215,"Local"
"284",284,"Colorado Rockies",84.4269230769231,662930,87.3418701699949,-2.9149470930718,"Local"
"285",285,"Cincinnati Reds",92.3333333333333,662618,87.8291722055408,4.50416112779251,"Local"
"286",286,"Los Angeles Dodgers",93.8333333333333,662618,89.4577842612238,4.37554907210946,"Local"
"287",287,"Houston Astros",85,662174,88.7728280921226,-3.77282809212262,"Local"
"288",288,"Seattle Mariners",87.8709677419355,662174,87.7553787873181,0.115588954617451,"Local"
"289",289,"Atlanta Braves",94.9238095238095,662234,89.902094809833,5.02171471397648,"ESPN"
"290",290,"San Diego Padres",84.94,662234,87.7530734570588,-2.81307345705882,"ESPN"
"291",291,"Boston Red Sox",91.3846153846154,663236,88.9910088456763,2.39360653893907,"Local"
"292",292,"Minnesota Twins",88.9551724137931,663236,89.7185025011873,-0.763330087394195,"Local"
"293",293,"Chicago Cubs",94.5277777777778,663197,88.6023410464028,5.92543673137502,"Local"
"294",294,"Tampa Bay Rays",85.9105263157895,663197,89.0880962528633,-3.17756993707381,"Local"
"295",295,"Milwaukee Brewers",87.6944444444444,661242,88.6465041131023,-0.952059668657881,"Local"
"296",296,"Pittsburgh Pirates",87.8777777777778,661242,88.1787093297232,-0.300931551945368,"Local"
"297",297,"Houston Astros",87.408,662928,88.7728280921226,-1.36482809212262,"Local"
